LSOA11CD,LSOA11NM,area,NO2,NOx,PM25,PM10,AQ,IMD,IMD_R,population,pop_density,LAD11NM
E01003576,Newham 002A,0.144526987,30.96697572,53.45276141,11.18275146,17.99322862,246.8809468,38.074,2,2036,14087.33444,Newham
E01003577,Newham 005C,0.174605208,31.91211907,56.78178284,11.29584962,18.48374609,240.1966451,40.868,2,2189,12536.85401,Newham
E01003578,Newham 003A,0.827267193,26.59880404,39.57304073,10.48387453,15.87390996,284.9203081,26.188,4,2215,2677.49044,Newham
E01003579,Newham 004A,0.097402331,26.62268323,39.32724306,10.56974083,15.98469079,283.9522606,28.483,3,1941,19927.65458,Newham
E01003580,Newham 005D,0.22549816,30.18312174,50.89807354,11.04192518,17.73889401,252.3866979,32.832,3,2029,8997.856125,Newham
E01003581,Newham 002B,0.10282569,27.05852415,40.70145443,10.6005237,16.13527671,280.0728809,26.783,3,1949,18954.4073,Newham
E01003582,Newham 002C,0.084365677,26.83039462,40.26589475,10.58849604,16.0582373,281.6600398,30.905,3,1782,21122.33389,Newham
E01003583,Newham 002D,0.099041153,26.52487604,39.18778547,10.55212571,15.95676804,284.6669858,28.482,3,1902,19204.13831,Newham
E01003584,Newham 003B,0.326860015,26.69309778,39.52293382,10.574159,15.88982125,283.9459878,29.49,3,1977,6048.460833,Newham
E01003585,Newham 004B,0.073405985,26.8204529,39.89027939,10.6005407,16.04520318,282.1549455,27.968,3,1608,21905.57074,Newham
E01003586,Newham 003C,0.150996274,28.36564674,44.32381108,10.92470095,16.92425303,266.6334488,29.95,3,1936,12821.50841,Newham
E01003587,Newham 004C,0.16143104,28.29917547,44.38444329,10.84265901,16.69936286,268.3394848,28.048,3,2527,15653.74294,Newham
E01003588,Newham 011D,0.074302777,26.85463025,39.69699814,10.67453734,16.14651191,281.2524866,29.189,3,1743,23458.07359,Newham
E01003589,Newham 011E,0.135300213,26.78881222,39.41863327,10.67306241,16.16836238,281.699714,26.805,3,1956,14456.73998,Newham
E01003590,Newham 003D,0.259007477,27.11643755,40.79948627,10.61771716,16.10391428,279.8241036,38.34,2,1601,6181.288741,Newham
E01003591,Newham 004D,0.168234939,29.65684062,49.01444975,11.02748861,17.43067343,256.3942649,34.139,2,2346,13944.78469,Newham
E01003592,Newham 022B,0.144396057,28.36342343,42.9962135,10.87055365,16.93988813,268.4818092,34.378,2,1862,12895.089,Newham
E01003593,Newham 027D,0.108338993,28.73198604,43.68212876,10.90336006,17.07372183,266.0802913,32.672,3,1557,14371.55683,Newham
E01003594,Newham 026A,0.116128239,28.9686824,44.31586087,10.94149326,17.28135302,263.7070577,29.213,3,1854,15965.10902,Newham
E01003595,Newham 026B,0.090192661,31.07654523,51.1523177,11.2189895,18.01606334,248.1481356,29.76,3,1816,20134.67584,Newham
E01003596,Newham 016B,0.110877472,29.64790195,46.79475443,11.0545369,17.34586185,258.6515242,25.24,4,1926,17370.52589,Newham
E01003597,Newham 016C,0.090126582,28.67425276,43.88858816,10.90209041,16.92246,266.6399273,25.676,4,1582,17553.08998,Newham
E01003598,Newham 021A,0.072317846,29.42774406,46.04563073,11.0240531,17.27067802,260.3787827,31.237,3,2022,27959.90343,Newham
E01003599,Newham 022C,0.134056416,27.52000535,40.73704026,10.78449545,16.73152296,274.7166118,31.152,3,1645,12270.95319,Newham
E01003600,Newham 021B,0.114678522,31.12551913,51.27900078,11.2547619,18.02272793,247.6752484,34.336,2,1741,15181.56994,Newham
E01003601,Newham 028A,0.362193768,30.05108407,48.49119819,11.16500144,18.7868071,249.8680672,37.186,2,2240,6184.534906,Newham
E01003602,Newham 026C,0.117290058,29.93973839,47.58909112,11.13918496,18.34373648,252.7349486,26.11,4,2088,17802.02033,Newham
E01003603,Newham 028B,0.20212413,28.087418,42.32693014,10.97474492,18.39705599,263.1797129,22.804,4,2041,10097.75526,Newham
E01003604,Newham 031D,0.215397979,36.58288118,70.7617355,12.22213057,22.32070903,207.998088,35.681,2,2364,10975.03334,Newham
E01003605,Newham 028C,0.106591972,29.2071322,46.03555781,11.10313123,18.22033044,256.4381402,29.461,3,2310,21671.42572,Newham
E01003606,Newham 022D,0.16472103,29.31145776,46.20607086,11.08056591,17.90215653,257.4523699,28.551,3,2938,17836.21677,Newham
E01003607,Newham 026D,0.126308441,30.50905807,49.27614306,11.21830963,18.20707415,250.0546364,30.506,3,1835,14527.9285,Newham
E01003608,Newham 028D,0.092797409,28.32165307,42.89120888,10.9710324,18.06055081,263.3085375,23.936,4,2192,23621.3491,Newham
E01003609,Newham 037A,0.949451738,28.91162757,44.67421511,11.15353641,20.51956392,250.3350963,23.035,4,4543,4784.866696,Newham
E01003611,Newham 037C,0.148183408,27.93798752,42.97785225,10.76558047,18.69245497,263.2490441,31.396,3,2110,14239.11105,Newham
E01003615,Newham 013C,0.107564319,28.93466571,44.71299624,11.06780561,17.27506077,262.4310846,27.328,3,1941,18045.01733,Newham
E01003616,Newham 012A,0.145920097,29.54684271,46.48333581,11.2155059,17.85929197,255.8951611,29.41,3,1828,12527.40397,Newham
E01003617,Newham 012B,0.227319201,31.48754514,52.4906392,11.59454761,19.46631846,238.5229729,30.044,3,3402,14965.73972,Newham
E01003618,Newham 012C,0.161121987,30.82126716,50.79021338,11.44299181,18.70743064,244.744231,26.797,3,2228,13828.03205,Newham
E01003619,Newham 012D,0.254826436,32.4543981,55.76930529,11.62578951,19.66656511,233.6069445,35.297,2,2695,10575.82582,Newham
E01003621,Newham 023C,0.066312634,28.07028957,43.15246727,10.79829003,16.9556525,269.4216141,23.076,4,1612,24309.09334,Newham
E01003622,Newham 023D,0.245909871,32.92844917,59.18953785,11.55415838,19.4994752,231.639699,33.739,2,1796,7303.488846,Newham
E01003623,Newham 023E,0.275595504,29.05667349,46.67366473,10.90972845,17.71272481,259.5303595,31.385,3,1832,6647.423384,Newham
E01003624,Newham 024E,0.143317383,27.32885161,40.86254341,10.68005789,16.75371706,275.7105407,31.648,3,1736,12112.97589,Newham
E01003625,Newham 015A,0.316455879,30.27557717,50.88272112,11.08879494,17.92706371,251.132371,28.623,3,1788,5650.076734,Newham
E01003626,Newham 015B,0.101648596,26.90270982,39.85338731,10.64526859,16.25309137,280.6440237,23.921,4,1662,16350.44717,Newham
E01003627,Newham 015C,0.076799665,27.46663959,41.3301457,10.71571686,16.50323827,275.660134,28.43,3,1489,19388.10547,Newham
E01003628,Newham 015D,0.093051987,27.40978826,41.34635935,10.70134734,16.56234109,275.609948,21.405,5,1660,17839.49005,Newham
E01003629,Newham 015E,0.064172337,27.35032336,40.97517645,10.7096018,16.52381871,276.3317995,26.957,3,1597,24886.11267,Newham
E01003630,Newham 021C,0.105003602,30.60379446,49.84008836,11.21072117,17.85021481,250.8257703,29.832,3,2089,19894.55566,Newham
E01003631,Newham 020A,0.163763997,30.47792401,48.72870054,11.1697114,17.73706877,252.7915128,27.243,3,1811,11058.59674,Newham
E01003632,Newham 020B,0.137696352,28.79222362,44.04338284,10.93019377,17.02405754,265.5626885,20.975,5,2571,18671.51861,Newham
E01003633,Newham 020C,0.095640398,32.52031909,55.57471486,11.45502966,18.45894562,238.9918984,39.451,2,1886,19719.70046,Newham
E01003634,Newham 020D,0.146168955,29.00062038,44.36368446,11.04163736,17.44865246,262.1407662,31.094,3,1850,12656.58633,Newham
E01003635,Newham 016D,0.393283282,28.45413783,43.20575267,10.94977431,16.95079732,267.3965258,24.619,4,2035,5174.387245,Newham
E01003636,Newham 020E,0.199501161,30.90540263,50.59128659,11.30961729,18.11628293,247.8908922,32.341,3,2019,10120.24186,Newham
E01003637,Newham 021D,0.093039966,28.64331324,43.84705188,10.96196018,16.99885297,265.9642648,21.981,4,1803,19378.76893,Newham
E01003638,Redbridge 017A,0.266730672,24.78743965,36.71052562,10.28864329,15.26675753,298.7041727,17.693,5,1856,6958.329865,Redbridge
E01003639,Redbridge 013A,1.033478897,23.42285601,32.80414921,10.0470258,14.70037985,315.0459134,20.275,5,2123,2054.226755,Redbridge
E01003640,Redbridge 013B,6.111974795,22.2587249,30.81614308,9.805505629,14.36704186,327.3415608,17.809,5,1894,309.8834769,Redbridge
E01003641,Redbridge 013C,0.261990556,26.26774468,41.50928035,10.47012216,15.87345183,283.313104,14.28,6,1754,6694.897808,Redbridge
E01003642,Redbridge 013D,0.30865154,23.9330453,34.08899065,10.14934641,14.92346058,308.8100733,16.546,6,1858,6019.733454,Redbridge
E01003643,Redbridge 017B,0.198367301,25.07528774,37.00878864,10.36208229,15.30800713,296.5876893,11.343,7,2029,10228.50033,Redbridge
E01003644,Redbridge 017C,0.155402923,26.65666712,41.46397994,10.61206655,16.07214965,280.2755328,12.62,7,1610,10360.16548,Redbridge
E01003645,Redbridge 017D,0.254890564,27.59444177,44.51427206,10.71317767,16.24969046,272.8533451,19.419,5,2930,11495.12935,Redbridge
E01003646,Redbridge 012A,0.209878687,28.72191869,46.8443302,10.8065525,16.74512914,264.9634777,12.374,7,2081,9915.251645,Redbridge
E01003647,Redbridge 015A,0.15945523,27.40037073,43.81971003,10.6895225,16.34773427,273.783855,13.468,7,2096,13144.75539,Redbridge
E01003648,Redbridge 012B,0.218899324,24.5377544,35.60027772,10.23500203,15.08761244,302.6849821,7.595,9,1467,6701.710954,Redbridge
E01003649,Redbridge 012C,0.183161352,25.50149869,37.78985015,10.35243332,15.3624714,294.0225423,9.01,8,1609,8784.604295,Redbridge
E01003650,Redbridge 015B,0.196784567,25.16956753,37.59640788,10.34455109,15.39147547,295.119887,16.216,6,1525,7749.59148,Redbridge
E01003651,Redbridge 012D,0.189612198,27.24745942,42.32649282,10.62103016,16.15990378,277.3142861,11.315,7,1499,7905.609541,Redbridge
E01003652,Redbridge 015C,0.171170577,24.8644235,36.0780444,10.27891225,15.18089574,300.0685838,8.078,9,1621,9470.085495,Redbridge
E01003653,Redbridge 015D,0.203714793,27.48162214,44.35737092,10.62732524,16.23146452,274.048678,14.35,6,1782,8747.523807,Redbridge
E01003654,Redbridge 004A,0.232097149,25.94347177,38.54201329,10.44123302,15.43742786,290.6167061,18.26,5,1618,6971.218753,Redbridge
E01003655,Redbridge 004B,0.228323129,24.87484187,36.00156934,10.25828023,15.05484223,301.0394008,10.104,8,1571,6880.599457,Redbridge
E01003656,Redbridge 005A,0.545948338,28.53684718,47.30820035,10.58759019,16.36150033,268.3963529,27.96,3,1584,2901.373427,Redbridge
E01003657,Redbridge 005B,0.431830823,25.91446823,39.1843583,10.32831473,15.39665813,290.9355291,12.312,7,2253,5217.320953,Redbridge
E01003658,Redbridge 004C,0.229290402,25.40491898,37.24516874,10.33865963,15.22569757,295.9683011,22.802,4,1676,7309.507882,Redbridge
E01003659,Redbridge 005C,0.37355942,30.63302969,52.71340231,10.89594809,17.10958347,253.8016536,10.666,8,1756,4700.724715,Redbridge
E01003660,Redbridge 004D,0.540217728,24.19511118,34.76916015,10.07674789,14.7935284,308.1758037,6.729,9,1780,3294.967764,Redbridge
E01003661,Redbridge 019A,0.20805786,23.84165716,34.56694126,10.20699706,15.11066663,306.66207,18.026,5,1946,9353.167417,Redbridge
E01003662,Redbridge 019B,0.18304796,25.64625242,40.00176885,10.44451206,15.80794965,287.402626,18.066,5,2315,12646.95876,Redbridge
E01003663,Redbridge 019C,0.319109436,25.18367606,38.86912493,10.37472852,15.75830484,291.0409981,15.078,6,1882,5897.663268,Redbridge
E01003664,Redbridge 019D,0.165970027,23.10019829,32.77327725,10.0640544,14.769181,315.5848388,15.719,6,1707,10284.98957,Redbridge
E01003665,Redbridge 019E,0.168828152,23.34668496,33.29392512,10.13696248,14.93337889,312.1830991,11.889,7,1723,10205.64392,Redbridge
E01003666,Redbridge 019F,0.217658284,24.08151955,35.15678224,10.25555549,15.32930041,303.2847679,20.279,5,2889,13273.09922,Redbridge
E01003668,Redbridge 007A,0.220051084,27.20361638,41.53604269,10.72088308,16.20991404,277.3533083,8.929,8,1763,8011.776014,Redbridge
E01003669,Redbridge 007B,0.184105005,28.00013463,44.35478628,10.77821524,16.4673152,270.5862261,6.169,9,1677,9108.932152,Redbridge
E01003670,Redbridge 007C,0.237911492,27.7508673,43.76795055,10.75251568,16.37071892,272.4437892,9.549,8,1518,6380.524057,Redbridge
E01003671,Redbridge 007D,0.206388529,25.64378928,37.52603227,10.4601286,15.47054644,292.5767393,3.631,10,1472,7132.179331,Redbridge
E01003672,Redbridge 007E,0.179670259,31.62376703,55.78985145,11.43099212,18.45038145,240.5441675,17.186,6,1756,9773.459515,Redbridge
E01003673,Redbridge 007F,0.195015268,35.22725905,68.2809758,11.92672017,20.24143881,218.5595751,10.701,8,1919,9840.255173,Redbridge
E01003674,Redbridge 007G,0.27067163,30.94624053,53.65082307,11.37380824,18.25384896,244.4126247,8.999,8,2633,9727.654146,Redbridge
E01003675,Redbridge 036A,0.229369599,34.19784234,65.22891084,11.6692006,19.3205535,226.153521,14.67,6,1719,7494.454411,Redbridge
E01003676,Redbridge 036B,0.187127058,27.66392484,43.23155744,10.62476969,16.22595322,274.9468777,10.273,8,1837,9816.859282,Redbridge
E01003677,Redbridge 036C,0.606585306,28.07760184,44.23071427,10.6794021,16.43934264,271.4571864,9.431,8,1698,2799.276511,Redbridge
E01003678,Redbridge 036D,0.268476653,25.64495671,37.59283441,10.32714858,15.40860712,293.9100067,9.727,8,1608,5989.347605,Redbridge
E01003679,Redbridge 036E,0.220506776,25.32235634,37.03848107,10.27189598,15.24561566,296.971292,9.012,8,1690,7664.163566,Redbridge
E01003680,Redbridge 036F,0.207130023,24.8385146,35.93205737,10.24137375,15.1088675,301.1018526,7.709,9,1857,8965.383062,Redbridge
E01003681,Redbridge 036G,0.481563561,27.40123427,42.63499444,10.61119003,16.16304203,276.654002,15.84,6,1879,3901.873294,Redbridge
E01003682,Redbridge 036H,0.276533805,25.69361127,37.40520419,10.33762241,15.41560363,293.9444503,8.29,9,1747,6317.491626,Redbridge
E01003683,Redbridge 030A,0.121284336,25.53660547,37.17930997,10.43223766,15.63483797,292.76749,20.176,5,2275,18757.57469,Redbridge
E01003684,Redbridge 030B,0.112628734,25.53866923,37.26033171,10.44346245,15.69745894,292.2208464,18.413,5,1990,17668.67054,Redbridge
E01003685,Redbridge 030C,0.113939676,26.06651413,38.5544538,10.49733057,15.81147277,287.8878241,20.929,5,1995,17509.26511,Redbridge
E01003686,Redbridge 030D,0.166697241,28.30861159,46.03087929,10.80134539,16.78785113,266.5020129,26.378,4,2146,12873.63837,Redbridge
E01003688,Redbridge 030F,0.132895731,28.05516203,44.88773054,10.77231698,16.7181092,268.7838465,25.262,4,2093,15749.18914,Redbridge
E01003689,Redbridge 030G,0.250986488,31.72702599,57.07816278,11.30264512,18.33674712,240.8147847,31.258,3,2205,8785.333487,Redbridge
E01003690,Redbridge 035A,0.771943854,26.32238292,39.7655235,10.41600618,15.75214464,286.5135528,18.556,5,2330,3018.354233,Redbridge
E01003691,Redbridge 035B,0.227344404,30.74329496,52.91884098,11.05840324,17.87175753,249.0771054,13.561,7,1461,6426.373253,Redbridge
E01003692,Redbridge 035C,0.153647228,26.63894978,40.71970181,10.47800894,15.89910551,283.2111054,14.631,6,1688,10986.20535,Redbridge
E01003693,Redbridge 035D,0.446946623,29.91679722,50.43865698,10.94950844,17.50695392,254.9139153,14.247,6,1609,3599.982449,Redbridge
E01003694,Redbridge 035E,0.210671453,26.09866444,38.87475839,10.40059517,15.653831,288.9491475,16.177,6,1387,6583.71119,Redbridge
E01003695,Redbridge 035F,0.128196918,26.51552679,40.08892937,10.45653395,15.82007665,284.9189404,22.931,4,1650,12870.8242,Redbridge
E01003696,Redbridge 035G,0.19231962,28.67871512,46.78013813,10.80086903,16.83930925,264.7392366,11.491,7,1968,10232.9653,Redbridge
E01003697,Redbridge 035H,0.272989058,32.83470066,60.95728075,11.45738235,18.8212938,233.7264374,17.925,5,1674,6132.113921,Redbridge
E01003698,Redbridge 006A,0.187277887,23.24953486,33.03440014,9.988124841,14.56209674,316.4824286,14.458,6,1408,7518.239458,Redbridge
E01003699,Redbridge 006B,0.85489604,22.35662763,30.9993208,9.824812709,14.31529019,326.7258296,13.898,7,1686,1972.169623,Redbridge
E01003700,Redbridge 006C,0.661636373,23.98618204,34.94300757,10.08914633,14.89673274,307.7873152,18.062,5,2329,3520.060406,Redbridge
E01003701,Redbridge 006D,0.296753314,25.2360108,38.47671069,10.29266694,15.34598195,294.310665,16.423,6,1927,6493.60903,Redbridge
E01003702,Redbridge 006E,0.307269003,23.05394265,33.08372873,9.95237398,14.53854446,317.4797651,16.747,6,2077,6759.54939,Redbridge
E01003703,Redbridge 006F,0.989696206,23.34480746,32.49868011,9.958013166,14.52667985,317.7393505,14.522,6,2651,2678.59974,Redbridge
E01003704,Redbridge 006G,0.292431964,23.86032943,35.13611004,10.06353998,14.85862401,308.2727453,18.734,5,1782,6093.725108,Redbridge
E01003705,Redbridge 010A,0.317818165,24.63575317,36.73287203,10.20060601,15.10132684,300.7598552,14.277,6,2393,7529.462645,Redbridge
E01003706,Redbridge 010B,0.19344766,23.96974666,34.37982252,10.11856381,14.84210365,308.899075,16.311,6,1774,9170.439178,Redbridge
E01003707,Redbridge 008A,0.250125927,25.17269309,36.79751592,10.25343204,15.16555992,298.352873,15.526,6,1375,5497.231005,Redbridge
E01003708,Redbridge 008B,0.443235036,24.30264871,34.48602732,10.12297569,14.86914452,307.526214,28.999,3,1763,3977.57365,Redbridge
E01003709,Redbridge 008C,0.23429425,24.1566486,34.5308868,10.1434244,14.87262253,307.6747483,9.673,8,1700,7255.833208,Redbridge
E01003710,Redbridge 008D,0.219403784,26.26653484,39.61482531,10.40839972,15.55995224,287.9126446,10.916,8,1487,6777.458301,Redbridge
E01003711,Redbridge 010C,0.361655608,24.62312417,36.27708472,10.21273129,15.08518629,301.517395,16.89,6,1828,5054.532437,Redbridge
E01003712,Redbridge 010D,0.170569126,24.4602088,35.31267569,10.19849891,14.99671549,304.2236953,39.856,2,1228,7199.427174,Redbridge
E01003713,Redbridge 034A,0.145747394,25.66248044,38.99378193,10.4548066,15.77453854,288.836883,17.315,6,1769,12137.43827,Redbridge
E01003714,Redbridge 034B,0.17801787,27.08880605,43.01942686,10.63519455,16.28800813,276.1374018,19.087,5,2225,12498.74521,Redbridge
E01003715,Redbridge 034C,0.159092675,26.18600258,40.40498234,10.5303966,15.96816767,283.9721689,19.475,5,2246,14117.55758,Redbridge
E01003716,Redbridge 034D,0.347396772,24.81207577,36.3494364,10.31602766,15.49412975,297.7716015,22.223,4,1944,5595.906914,Redbridge
E01003718,Redbridge 034E,0.143248165,24.79141653,36.81848981,10.26067464,15.34051922,298.3620595,18.677,5,2094,14617.98832,Redbridge
E01003719,Redbridge 034F,0.386859002,25.00634965,37.39351684,10.31346128,15.46732981,295.7388545,23.275,4,2211,5715.260568,Redbridge
E01003720,Redbridge 002A,0.526117891,22.2614319,31.34202238,9.814896306,14.3202367,326.3580606,30.716,3,1910,3630.365041,Redbridge
E01003721,Redbridge 003A,0.184500824,22.4726111,31.73995711,9.868484927,14.36366474,324.0019012,19.545,5,1898,10287.21693,Redbridge
E01003722,Redbridge 002B,0.282708448,21.7045732,30.57986123,9.752576283,14.20392498,331.3700409,24.506,4,2174,7689.901092,Redbridge
E01003723,Redbridge 002C,0.292773071,21.58241304,29.93716524,9.741971495,14.10475586,334.058788,28.091,3,1886,6441.849297,Redbridge
E01003724,Redbridge 003B,0.214167663,22.21428643,31.20393108,9.85477277,14.29773328,326.5938556,18.246,5,1387,6476.234458,Redbridge
E01003725,Redbridge 003C,0.150176695,21.93574119,30.30596225,9.809682036,14.17139203,330.8348047,26.212,4,1588,10574.21062,Redbridge
E01003726,Redbridge 002D,3.802801549,20.81071609,28.17732617,9.557107942,13.87771483,344.775324,31.711,3,1862,489.6390137,Redbridge
E01003727,Redbridge 003D,0.21154548,21.6978895,29.92132501,9.783751635,14.11125599,333.2347623,29.893,3,1716,8111.730853,Redbridge
E01003728,Redbridge 032A,0.268223898,37.04514155,74.9707937,12.07455722,20.84507558,210.6067081,29.17,3,3473,12948.13783,Redbridge
E01003729,Redbridge 032B,0.115937157,28.58911592,45.73549893,10.84599808,16.87133305,265.4902603,29.466,3,1864,16077.67558,Redbridge
E01003730,Redbridge 032C,0.089397701,26.36523746,39.34839196,10.54475692,15.92854248,285.036438,23.485,4,1740,19463.58772,Redbridge
E01003731,Redbridge 033A,0.139791331,26.20225841,38.82664595,10.52612432,15.91086446,286.4190273,26.421,4,1549,11080.80157,Redbridge
E01003732,Redbridge 032D,0.119800346,30.7130351,52.07907126,11.11025873,17.99252059,248.9341422,33.926,2,1857,15500.79001,Redbridge
E01003733,Redbridge 032E,0.099978313,28.17485451,44.38454198,10.777014,16.72194051,269.0130144,25.381,4,1810,18103.92614,Redbridge
E01003734,Redbridge 033B,0.12557879,28.23382795,44.68382385,10.81601363,16.74498915,268.1541734,22.036,4,1976,15735.14132,Redbridge
E01003735,Redbridge 033C,0.199444047,26.32300832,39.19412873,10.54935151,16.04405371,284.7489431,34.319,2,2510,12584.98328,Redbridge
E01003736,Redbridge 033D,0.099066165,27.26719505,41.63882335,10.6650971,16.38673357,276.6766917,25.007,4,1778,17947.60097,Redbridge
E01003737,Redbridge 031A,0.353888909,24.46317004,35.16551169,10.28655501,15.36874814,301.6750569,14.602,6,1918,5419.779912,Redbridge
E01003738,Redbridge 031B,0.232546369,25.44404668,37.98839188,10.47207884,15.98962429,289.657675,14.155,7,2314,9950.703619,Redbridge
E01003739,Redbridge 031C,0.288941995,25.80350211,38.24778538,10.47631739,15.97675776,288.3568609,19.82,5,2418,8368.461637,Redbridge
E01003740,Redbridge 031D,0.446116902,24.89782414,35.9790729,10.3513306,15.56132902,297.4922128,18.38,5,2225,4987.481963,Redbridge
E01003741,Redbridge 031E,0.239457545,26.16615706,39.65967825,10.56556427,16.35790233,282.855111,16.28,6,1943,8114.173224,Redbridge
E01003742,Redbridge 031F,0.144109952,25.36848451,37.71216409,10.41563274,15.62183741,292.6014022,15.083,6,2417,16771.91595,Redbridge
E01003743,Redbridge 031G,0.172575711,25.51684647,37.37358487,10.41310182,15.68287545,292.4299725,20.542,5,1905,11038.63337,Redbridge
E01003744,Redbridge 001A,0.667921317,23.85319884,34.39730771,10.03543171,14.79380336,310.2351452,8.383,9,1386,2075.094724,Redbridge
E01003745,Redbridge 001B,0.492561129,24.06592291,34.74712771,10.08477205,14.81988196,308.374977,5.743,10,1384,2809.803535,Redbridge
E01003746,Redbridge 001C,0.63379124,24.81776572,36.65883223,10.19940551,15.17073836,299.9923792,4.117,10,1523,2402.999447,Redbridge
E01003747,Redbridge 001D,0.293092034,23.9019715,33.71894084,10.09617886,14.72580425,311.2014095,5.927,9,1264,4312.638531,Redbridge
E01003748,Redbridge 001E,0.408287217,24.92443734,36.25872313,10.24784773,15.12819209,300.1595959,4.929,10,1600,3918.809931,Redbridge
E01003749,Redbridge 001F,0.205802825,25.82188988,38.34021372,10.40608161,15.42636631,291.5746486,8.362,9,1667,8099.986012,Redbridge
E01003750,Redbridge 001G,0.374755499,28.25759783,45.95695837,10.74606358,16.46639133,268.5854789,12.172,7,1792,4781.784406,Redbridge
E01003751,Redbridge 020A,0.599721818,25.32628281,38.29354981,10.38847101,15.71224824,291.6084006,16.317,6,2144,3574.990831,Redbridge
E01003752,Redbridge 023A,0.227582662,27.52937257,43.64695736,10.70525175,16.38593779,273.3792943,12.74,7,2880,12654.74258,Redbridge
E01003753,Redbridge 020B,0.171546063,26.73816532,41.94795429,10.5989729,16.02210463,279.8289765,13.373,7,2205,12853.69049,Redbridge
E01003754,Redbridge 020C,0.1668546,24.89953627,36.35850098,10.31885211,15.36799594,298.1575537,13.011,7,1656,9924.808793,Redbridge
E01003755,Redbridge 023B,0.219104374,28.42867018,46.77541498,10.83269443,16.57002824,266.2466087,14.75,6,2122,9684.881951,Redbridge
E01003756,Redbridge 023C,0.250357392,26.43104146,40.20209658,10.51084755,15.75866035,284.8410817,16.868,6,2237,8935.226495,Redbridge
E01003757,Redbridge 020D,0.226664574,25.47445034,37.55695843,10.39626609,15.59272798,292.8667987,20.327,5,2114,9326.556678,Redbridge
E01003758,Redbridge 023D,0.258025217,26.15526527,39.28047877,10.48427973,15.72998744,287.1507391,21.133,5,2861,11088.06353,Redbridge
E01003759,Redbridge 009A,0.224801902,26.91575013,40.57945739,10.58705197,15.95229342,281.576419,5.02,10,1552,6903.856177,Redbridge
E01003760,Redbridge 009B,0.303767964,26.85585949,41.01808418,10.58155097,15.87209875,281.5957849,15.006,6,1948,6412.789466,Redbridge
E01003761,Redbridge 009C,0.100255922,28.35428032,45.45264865,10.73463464,16.29100824,269.8125347,39.737,2,1811,18063.77085,Redbridge
E01003762,Redbridge 009D,0.251143022,29.29271511,48.39145619,11.01276207,17.25669853,258.5234389,14.079,7,1729,6884.523367,Redbridge
E01003763,Redbridge 009E,0.699882402,29.59564466,49.32039346,10.85658006,17.0274318,259.2451188,11.372,7,2083,2976.214279,Redbridge
E01003764,Redbridge 009F,0.53720633,32.0891278,56.75366438,11.36140781,18.40829442,239.7364802,14.111,7,2237,4164.135594,Redbridge
E01003765,Redbridge 009G,0.227846673,30.74446392,52.70560548,11.24442371,17.95397702,247.5669211,8.499,9,1957,8589.109407,Redbridge
E01003766,Redbridge 024A,0.149219915,24.01160046,33.94914528,10.20268223,15.20652792,306.7947957,19.514,5,1763,11814.7769,Redbridge
E01003767,Redbridge 024B,0.201456302,25.99362677,39.99407081,10.46640723,15.97628101,285.4913597,22.412,4,2081,10329.78358,Redbridge
E01003768,Redbridge 024C,0.17607251,25.69545751,38.48403501,10.42389757,15.71832882,290.0246991,29.257,3,1902,10802.36773,Redbridge
E01003769,Redbridge 022A,0.241998218,26.24029602,41.23775781,10.48503684,16.06397303,282.6575558,24.749,4,2018,8338.904391,Redbridge
E01003770,Redbridge 022B,0.691643581,24.18930373,35.33943532,10.29083688,15.60258181,300.9041774,16.679,6,3070,4438.702365,Redbridge
E01003771,Redbridge 022C,0.229960145,23.64673072,33.33845462,10.18314603,15.20953743,309.2197272,16.92,6,2108,9166.805842,Redbridge
E01003772,Redbridge 024D,0.152154276,24.01634089,34.04335492,10.20084998,15.16752711,306.8343652,17.275,6,1813,11915.53766,Redbridge
E01003773,Redbridge 022D,0.23663081,24.82519579,37.08843579,10.33246896,15.63295101,295.6906407,14.99,6,1858,7851.893844,Redbridge
E01003774,Redbridge 014A,0.25989822,27.4154309,41.99383022,10.69348613,16.21748161,276.4767487,8.887,8,1869,7191.276657,Redbridge
E01003775,Redbridge 014B,0.330176832,26.78003083,40.14739302,10.57146981,15.91682382,282.7748705,7.581,9,1798,5445.566812,Redbridge
E01003776,Redbridge 014C,0.337563362,27.14990119,40.92730212,10.58605366,15.99891261,280.3494435,23.873,4,1772,5249.384854,Redbridge
E01003777,Redbridge 014D,0.236944035,27.53366494,42.29752864,10.72150937,16.30062691,275.2203306,7.823,9,1767,7457.457204,Redbridge
E01003778,Redbridge 014E,0.353331051,29.68915395,48.68510578,11.01975725,17.20906068,257.6187438,9.642,8,2080,5886.830476,Redbridge
E01003779,Redbridge 014F,0.167474946,30.62124296,51.1156534,11.12312769,17.57461084,251.4576216,14.112,7,1574,9398.420726,Redbridge
E01003780,Redbridge 014G,0.299909054,26.60443004,39.78259399,10.53960784,15.84748788,284.2974783,5.828,10,1561,5204.911213,Redbridge
E01003781,Redbridge 026A,0.168975285,26.92151927,41.61663,10.49720391,15.99363584,280.7636503,17.125,6,1945,11510.55909,Redbridge
E01003782,Redbridge 026B,0.16888304,27.46746923,42.84980327,10.63148541,16.15804054,276.1106722,21.961,4,1888,11179.33453,Redbridge
E01003783,Redbridge 029A,0.235555638,28.35766024,45.93990319,10.69763795,16.57199939,268.2785564,34.175,2,2600,11037.73199,Redbridge
